period_id,term,estimate,std.error,statistic,p.value,yob
1996-2003,yob::2008:treat,-0.22601163893078038,0.2403072400558203,-0.9405111509677393,0.3485304607517027,2008
1996-2003,yob::2010:treat,-0.8823674589401798,0.43393259951428637,-2.0334205356496375,0.043846792690811306,2010
1996-2003,yob::2011:treat,-0.5346190499082449,0.2742155658018072,-1.9496305701866963,0.05316317727816734,2011
1996-2003,yob::2012:treat,0.33421770296070635,0.36035993262748334,0.9274552265670415,0.35524212844419967,2012
1996-2003,yob::2013:treat,-0.1530498998603067,0.5033014646249769,-0.3040919024035588,0.7614968557023989,2013
1996-2003,yob::2014:treat,1.5809273432317144,0.6412023861994587,2.4655668432586517,0.01485453417242017,2014
1996-2003,yob::2015:treat,0.8610508198677924,0.4736498554141942,1.8179058011425473,0.07115706176656117,2015
1996-2004,yob::2005:treat,-0.20127963340610436,0.30829246208216854,-0.6528853545321446,0.5145616965273812,2005
1996-2004,yob::2006:treat,-0.08243616583914685,0.27512847513171906,-0.29962789493046893,0.7647645790608326,2006
1996-2004,yob::2007:treat,0.10862561025681966,0.27125777689193115,0.40045159811250686,0.6892409342643708,2007
1996-2004,yob::2008:treat,0.08148031463227348,0.2694334136647889,0.3024135482084114,0.7626434392850463,2008
1996-2004,yob::2010:treat,-0.8635603509606311,0.2919917467164419,-2.9574820544474125,0.0034657654846016396,2010
1996-2004,yob::2011:treat,-0.18330187058005826,0.1960819581575683,-0.9348227256724958,0.35097951036864017,2011
1996-2004,yob::2012:treat,0.14889488035132917,0.6797220861650747,0.21905258543440817,0.826827023497487,2012
1996-2004,yob::2013:treat,-0.14348610326546604,0.39317747861199825,-0.36493978183084924,0.7155325678383035,2013
1996-2004,yob::2014:treat,-0.47873114227311253,0.26607483380084135,-1.7992349574535325,0.07345221623267831,2014
1996-2004,yob::2015:treat,-0.3546752238442981,0.391235763689328,-0.906551130448131,0.3657085405552034,2015
1996-2004,yob::2016:treat,-0.15822347374922574,0.23788869187250494,-0.6651155736062675,0.5067241466631844,2016
1996-2004,yob::2017:treat,0.029935967995301155,0.4771596830061569,0.0627378403110283,0.9500363924813906,2017
1996-2004,yob::2018:treat,1.1232735958921012,0.2686987032906604,4.180420605443035,4.3088600159500674e-5,2018
1996-2005,yob::2005:treat,-0.26416892061738184,0.2882607451679655,-0.9164234986746264,0.3604437407626806,2005
1996-2005,yob::2006:treat,-0.057298899319225174,0.27567785996091054,-0.20784730165617873,0.8355396074900051,2006
1996-2005,yob::2007:treat,0.11419485275848719,0.27574089418005915,0.4141382550385066,0.6791745118619619,2007
1996-2005,yob::2008:treat,-0.020344346483185696,0.26857926657913206,-0.07574801563169657,0.939688099870023,2008
1996-2005,yob::2010:treat,-0.6502491965405007,0.2890458721106665,-2.2496401411729585,0.025457153427600607,2010
1996-2005,yob::2011:treat,0.05603293934621129,0.2410027278057407,0.23249919142565234,0.8163654832158982,2011
1996-2005,yob::2012:treat,1.0643836638066348,0.5518587826234395,1.9287246979140975,0.05504598152000737,2012
1996-2005,yob::2013:treat,0.918980691659881,0.3912535842284314,2.348810921367404,0.01971576539097757,2013
1996-2005,yob::2014:treat,0.7220968428366884,0.5896052622717005,1.2247123440766263,0.2219874359716559,2014
1996-2005,yob::2015:treat,0.4312696745021777,0.7873548871951691,0.5477449642035114,0.5844198089763757,2015
1996-2005,yob::2016:treat,0.6198357501132264,0.32601304136797205,1.9012605983869697,0.05856879253467889,2016
1996-2005,yob::2017:treat,2.4607649199777075,0.5523359481919804,4.455196023421595,1.3315258393903657e-5,2017
1996-2005,yob::2018:treat,3.5256815751702018,0.457140193236325,7.712473388546589,4.1769054883652344e-13,2018
1996-2006,yob::2005:treat,-0.14607691610730653,0.3131247428215063,-0.4665134884935498,0.6412558823119263,2005
1996-2006,yob::2006:treat,-0.0920469435735143,0.3083889515110358,-0.29847678758433205,0.76558821845495,2006
1996-2006,yob::2007:treat,0.2978018016800546,0.2600849574188663,1.1450173998354138,0.25330132039200653,2007
1996-2006,yob::2008:treat,0.12414266811734152,0.2763984478996208,0.44914386842876275,0.6537185453778936,2008
1996-2006,yob::2010:treat,-0.4392727308242702,0.27262981176602297,-1.6112424682347797,0.10839371726042128,2010
1996-2006,yob::2011:treat,-0.04533244341678387,0.23795080342057912,-0.19051183171110617,0.8490633040899942,2011
1996-2006,yob::2012:treat,0.40747393738303583,0.35281027008228877,1.1549378573588502,0.24922301332284436,2012
1996-2006,yob::2013:treat,0.956938292855711,0.45438720884778716,2.105997427353354,0.03620587243736873,2013
1996-2006,yob::2014:treat,0.7009478383733209,0.33279151987252276,2.1062671267639934,0.03618222366863105,2014
1996-2006,yob::2015:treat,0.8028346849640544,0.588939349459114,1.3631873735408975,0.1740548179019355,2015
1996-2006,yob::2016:treat,0.9606250163801534,0.2870104476161204,3.3470036521632127,9.432131749962323e-4,2016
1996-2006,yob::2017:treat,2.6414092269076117,0.44153147172184415,5.982380410182054,7.6065703902189e-9,2017
1996-2006,yob::2018:treat,1.940131136381517,1.0085271101127251,1.9237273018517713,0.05552879572747222,2018
1996-2007,yob::2005:treat,-0.166436137632949,0.2961864375902728,-0.5619303131738501,0.5745916367906434,2005
1996-2007,yob::2006:treat,-0.14487919062381605,0.2767204866643999,-0.5235578773736479,0.6009804958715306,2006
1996-2007,yob::2007:treat,0.13875387140196088,0.25685672456296876,0.5401994891823251,0.5894684264770671,2007
1996-2007,yob::2008:treat,0.20259941871238965,0.26796963958454745,0.7560536299055896,0.45022239601366165,2008
1996-2007,yob::2010:treat,-0.3329496470168127,0.2633154312071231,-1.2644517090793495,0.20706941049379798,2010
1996-2007,yob::2011:treat,-0.10566599804350009,0.23451664387544413,-0.45056929136177276,0.6526320975894864,2011
1996-2007,yob::2012:treat,0.9029302242688337,0.35629663379313736,2.5342092476603835,0.011789182772704151,2012
1996-2007,yob::2013:treat,1.0420667477048453,0.38904186806057506,2.6785465351060678,0.00781037288722279,2013
1996-2007,yob::2014:treat,0.7839235642440744,0.3359124544629047,2.333713900240767,0.020284589416162006,2014
1996-2007,yob::2015:treat,0.5791356348222875,0.6283218725239438,0.9217180877309313,0.3574313812055444,2015
1996-2007,yob::2016:treat,0.8999147910020951,0.2488669359280578,3.616048020385647,3.519008833456164e-4,2016
1996-2007,yob::2017:treat,2.6541927797785103,0.43693554074228647,6.074563710860975,3.839766306243005e-9,2017
1996-2007,yob::2018:treat,1.9191843650824747,1.0185874123668943,1.8841626568139702,0.06052952255605216,2018
1996-2008,yob::2005:treat,-0.16653244769299316,0.2906660438344271,-0.5729339605552807,0.5670669988832489,2005
1996-2008,yob::2006:treat,-0.12700569217950314,0.26929804346760156,-0.4716175823044285,0.63750138474544,2006
1996-2008,yob::2007:treat,0.20133047586470665,0.24640185876868217,0.8170818064067943,0.4144521636133608,2007
1996-2008,yob::2008:treat,0.19786762184837955,0.2624695164996032,0.7538689615739764,0.4514481345878927,2008
1996-2008,yob::2010:treat,-0.4069762047497158,0.23090805840029788,-1.7625032559244402,0.07888011649636432,2010
1996-2008,yob::2011:treat,0.002117072845856764,0.217733074055743,0.009723248776227544,0.9922477780429664,2011
1996-2008,yob::2012:treat,0.7045434639703501,0.2755601455154262,2.5567683695787164,0.010997489861913099,2012
1996-2008,yob::2013:treat,0.9873690841561724,0.32301935522269365,3.0566870628401435,0.002414672324078006,2013
1996-2008,yob::2014:treat,0.39512413490687276,0.238172695536101,1.6589816646173108,0.09803890822726742,2014
1996-2008,yob::2015:treat,0.5033407229963864,0.29974184307285395,1.679247441185736,0.09401980462250832,2015
